id,floor,roomname,loc1,loc2,loceam,log_user,hostname,serial_number,processor,windows_version,windows_display_version,windows_install_date,manufacturer,model,total_ram,num_ram_slots,ram_per_slot,ram_speed,ram_type,ip_address,mac_address,office_name,office_version,citrix_name,citrix_version,status,taskfor,total_hdd_capacity,drive_types,timestamp
112,P2,Pod,POD_05,B,,m.bautista,MLASHP00355,77NWKJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.202,C025.A585.B243,,,Not found,Not found,ACTIVE,RAM As Is,,,8/23/2025 2:35
113,P2,Pod,POD_05,A,,m.bautista,MLASHP00340,305JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.78,C025.A58A.677A,,,Not found,Not found,ACTIVE,RAM As Is,,,8/23/2025 2:35
114,P2,Pod,POD_05,F,,m.bautista,MLASHP00359,4Z4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.44,C025.A58A.683E,,,Not found,Not found,ACTIVE,RAM As Is,,,8/23/2025 2:37
115,P2,Pod,POD_04,C,,m.bautista,MLASHP00115,65K2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.118,A4BB.6D80.7A6F,,,Not found,Not found,ACTIVE,RAM As Is,,,8/23/2025 2:41
116,P2,Pod,POD_04,A,,m.bautista,MLASHP00721,SGH432PXF1,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,Microsoft Windows 10 Enterprise,22H2,,Hewlett-Packard,HP EliteDesk 800 G1 SFF,8.00 GB,3,2.00 GB > 2.00 GB > 4.00 GB,1333 MHz,DDR3,10.16.92.173,40A8.F062.2AED,,,Not found,Not found,ACTIVE,RAM As Is,,,8/23/2025 2:42
117,P2,Pod,POD_05,C,,m.bautista,MLASHP00347,8CC0460663,Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz,Microsoft Windows 10 Enterprise,22H2,,HP,HP EliteDesk 800 G5 Desktop Mini,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.82,F80D.AC1C.EE85,,,Not found,Not found,ACTIVE,RAM As Is,,,8/23/2025 2:44
118,P2,Pod,POD_20,E,,m.bautista,MLASHP00145,J25JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.146,C025.A591.450D,,,Not found,Not found,ACTIVE,RAM As Is,,,8/23/2025 2:52
119,P2,Pod,POD_20,F,,m.bautista,MLASHP00208,38K2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.175,A4BB.6D80.6AC6,,,Not found,Not found,ACTIVE,RAM As Is,,,8/23/2025 2:54
120,P2,Pod,POD_20,A,,m.bautista,MLASHP00267,CN4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.184,C025.A591.4C97,,,Not found,Not found,ACTIVE,RAM As Is,,,8/23/2025 2:59
121,P2,Pod,POD_20,B,,m.bautista,MLASHP00272,G9N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.213,C025.A5C7.9088,,,Not found,Not found,ACTIVE,RAM Upgrade 1,,,8/23/2025 4:39
122,P2,Pod,POD_20,C,,m.bautista,MLASHP00517,2KS91N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.183,A4BB.6D97.5B6D,,,Not found,Not found,ACTIVE,RAM Upgrade 1,,,8/23/2025 4:41
123,P2,Pod,POD_20,D,,m.bautista,MLASHP00524,J1J14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.95.50,A4BB.6D97.7E14,,,Not found,Not found,ACTIVE,RAM Upgrade 1,,,8/23/2025 4:43
124,P2,Pod,POD_20,G,,m.bautista,MLASHP00273,FWS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.76,C025.A5C8.69E9,,,Not found,Not found,ACTIVE,RAM Upgrade 1,,,8/23/2025 4:45
125,P2,Pod,POD_04,F,,m.bautista,MLASHP00506,FCN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.155,C025.A5CA.EEA5,,,Not found,Not found,ACTIVE,RAM Upgrade 1,,,8/23/2025 4:57
126,P2,Pod,POD_04,G,,m.bautista,MLASHP560,H1J14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.41,A4BB.6D97.A0F9,,,Not found,Not found,ACTIVE,RAM Upgrade 1,,,8/23/2025 4:57
127,P2,Pod,POD_04,D,,m.bautista,MLASHP00561,DPH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.39,A4BB.6D97.4134,,,Not found,Not found,ACTIVE,RAM Upgrade 1,,,8/23/2025 4:58
128,P2,Pod,POD_04,B,,m.bautista,MLASHP00283,D1N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.133,C025.A5C9.A1CF,,,Not found,Not found,ACTIVE,RAM Upgrade 1,,,8/23/2025 5:01
129,P2,Pod,POD_05,E,,m.bautista,MLASHP00560,CCTQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.229,A4BB.6D96.E8C4,,,Not found,Not found,ACTIVE,RAM Upgrade 1,,,8/23/2025 5:03
130,P2,Pod,POD_05,G,,m.bautista,MLASHP00257,6FN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.95.33,C025.A5C9.A337,,,Not found,Not found,ACTIVE,RAM Upgrade 1,,,8/23/2025 5:05
132,P2,Pod,POD_21,B,,a.acosta,MLASHP00542,3FN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.95.22,C025.A5C9.A330,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (Micron 2450 NVMe 256GB),8/25/2025 20:14
133,P2,Pod,POD_21,C,,a.acosta,MLASHP00130,FN7BZR3,12th Gen Intel(R) Core(TM) i5-12500T,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3000,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.28,00BE.43F6.F5E5,,,Not found,Not found,ACTIVE,RAM Upgrade 1,465.76 GB,HDD (ST500LM034-2GH17A),8/25/2025 20:22
134,P2,Pod,POD_21,D,,a.acosta,MLASHP00543,9MTQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.95.8,A4BB.6D97.603C,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),8/25/2025 20:24
135,P2,Pod,POD_21,E,,a.acosta,MLASHP00118,8CC0250FK5,Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz,Microsoft Windows 10 Enterprise,22H2,,HP,HP EliteDesk 800 G5 Desktop Mini,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.93.2,BCE9.2F85.D3B0,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),8/25/2025 20:29
136,P2,Pod,POD_21,A,,a.acosta,MLASHP00122,9JGTVM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.173,A4BB.6D97.53B9,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),8/25/2025 20:31
137,P2,Pod,POD_21,F,,a.acosta,MLASHP00277,6RS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.14,C025.A5C8.0697,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (Micron 2450 NVMe 256GB),8/25/2025 20:33
138,P2,Pod,POD_21,G,,a.acosta,MLASHP00539,JZH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.80,A4BB.6D97.94C3,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),8/25/2025 20:36
139,P2,Pod,POD_22,A,,a.acosta,MLASHP00320,9FTQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.95.70,A4BB.6D96.E7F6,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),8/25/2025 20:55
140,P2,Pod,POD_22,B,,a.acosta,MLASHP00534,7YH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.221,A4BB.6D97.7255,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),8/25/2025 20:57
141,P2,Pod,POD_22,D,,a.acosta,MLSHP00536,7MLY3N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.75,A4BB.6D97.9DC8,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),8/25/2025 20:58
142,P2,Pod,POD_22,E,,a.acosta,MLASHP00537,D6J14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.47,A4BB.6D97.95F1,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (NVMe CL4-3D256-Q11 NVMe SSSTC 256GB),8/25/2025 20:58
143,P2,Pod,POD_22,F,,a.acosta,MLASHP00565,FSH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.45,A4BB.6D97.417A,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),8/25/2025 21:03
144,P2,Pod,POD_22,G,,a.acosta,MLASHP00540,CCJ14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.95.38,A4BB.6D97.4288,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),8/25/2025 21:04
145,P2,Pod,POD_22,G,,m.bautista,MLASHP00540,CCJ14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.95.38,A4BB.6D97.4288,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),8/27/2025 5:46
146,P2,Pod,POD_23,B,,m.bautista,MLASHP00509,99J14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.129,A4BB.6D97.3E5F,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),8/27/2025 5:52
147,P2,Pod,POD_23,A,,m.bautista,MLASHP00507,FBJ14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.250,A4BB.6D97.802E,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),8/27/2025 5:53
148,P2,Pod,POD_23,E,,m.bautista,MLASHP00258,3QS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.150,C025.A5C8.07FD,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (Micron 2450 NVMe 256GB),8/27/2025 5:59
149,P2,Pod,POD_23,D,,m.bautista,MLASHP00516,8KGTVM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.141,A4BB.6D97.3DB9,,,Not found,Not found,ACTIVE,RAM Upgrade 1,465.76 GB,HDD (ST500LM034-2GH17A),8/27/2025 6:01
151,P2,Pod,POD_23,F,,m.bautista,MLASHP00508,9RH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.119,A4BB.6D97.3E58,,,Not found,Not found,ACTIVE,RAM Upgrade 1,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),8/27/2025 6:03
152,P2,Pod,POD_23,C,,m.bautista,MLASHP00280,5W3JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.105,C025.A591.42F8,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),8/27/2025 6:05
153,P2,Pod,POD_23,G,,a.acosta,MLASHP00510,GDN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.95.6,C025.A5C9.A0F8,,,Not found,Not found,ACTIVE,RAM As Is,238.47 GB,SSD (Micron 2450 NVMe 256GB),8/27/2025 17:22
154,P2,Pod,POD_01,B,,a.acosta,MLASHP00160,3LTQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.245,A4BB.6D97.61FA,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),8/27/2025 17:35
155,P2,Pod,POD_01,C,,a.acosta,MLASHP00166,17K2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.138,A4BB.6D80.6FE9,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),8/27/2025 17:36
156,P2,Pod,POD_01,D,,a.acosta,MLASHP00151,CZSSNJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.129,C025.A591.48C0,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),8/27/2025 17:49
157,P2,Pod,POD_02,B,,a.acosta,MLASHP00120,285JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.33,C025.A58A.6CBA,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),8/27/2025 17:51
158,P2,Pod,POD_02,C,,a.acosta,MLASHP00104,J0TSNJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.155,C025.A591.475F,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (ST500LM034-2GH17A),8/27/2025 20:29
160,P2,Pod,POD_24,G,,a.acosta,MLASHP00514,HYH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.98,A4BB.6D97.83B5,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/1/2025 18:18
161,P2,Pod,POD_24,F,,a.acosta,MLASHP00513,FYH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.134,A4BB.6D97.6FFC,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/1/2025 18:28
162,P2,Pod,POD_24,E,,a.acosta,MLASHP00511,JTH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.102,A4BB.6D97.3F86,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/1/2025 18:29
163,P2,Pod,POD_24,C,,a.acosta,MLASHP00152,574JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.156,C025.A591.421D,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/1/2025 18:36
164,P2,Pod,POD_24,D,,a.acosta,MLASHP00737,1CZ10803GH,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,Microsoft Windows 10 Enterprise,22H2,,HP,HP ProDesk 400 G7 Small Form Factor PC,16.00 GB,2,8.00 GB > 8.00 GB,2667 MHz,DDR4,10.16.92.102,B022.7A1F.0919,,,Not found,Not found,ACTIVE,RAM As Is,931.51 GB,HDD (WDC WD10EZEX-60WN4A1),9/1/2025 18:37
165,P2,Pod,POD_24,B,,a.acosta,MLASHP00523,30J14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.93.70,A4BB.6D96.8F6F,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/1/2025 18:41
166,P2,Pod,POD_24,A,,a.acosta,MLASHP00515,78J14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.93.51,A4BB.6D96.40CA,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/1/2025 18:45
167,P2,Pod,POD_26,E,,a.acosta,MLASHP00177,CB4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.102,C025.A591.43C0,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/1/2025 18:57
168,P2,Pod,POD_26,F,,a.acosta,MLASHP00131,GF4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.192,C025.A58A.6778,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/1/2025 18:58
169,P2,Pod,POD_26,C,,a.acosta,MLASHP00026,8DK2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.166,A4BB.6D80.67D8,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/1/2025 18:58
170,P2,Pod,POD_26,B,,a.acosta,MLASHP00024,CKK2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.160,A4BB.6D80.6A34,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/1/2025 18:59
171,P2,Pod,POD_46,F,,a.acosta,MLASHP00231,JS4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.198,C025.A591.4CB1,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/1/2025 19:15
172,P2,Pod,POD_26,A,,a.acosta,MLASHP00512,H7MY3N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.112,A4BB.6D97.A058,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),9/1/2025 20:39
173,P2,Pod,POD_26,G,,a.acosta,MLASHP00538,9YH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.95.51,A4BB.6D97.82A3,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (NVMe CL4-3D256-Q11 NVMe SSSTC 256GB),9/1/2025 20:41
174,P2,Pod,POD_26,D,,a.acosta,MLASHP00294,47N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.154,C025.A5C7.9036,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/1/2025 20:45
175,P2,Pod,POD_07,C,,a.acosta,MLASHP00293,2ZM3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.93.77,C025.A5C9.A3FD,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (Micron 2450 NVMe 256GB),9/1/2025 20:52
176,P2,Pod,POD_07,B,,a.acosta,MLASHP00178,BK4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.130,C025.A591.4C6C,,,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,HDD (TOSHIBA MQ01ACF050),9/1/2025 20:57
177,P2,Pod,POD_06,G,,a.acosta,MLASHP00246,7XSQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.121,A4BB.6D97.3EB2,,,Not found,Not found,ACTIVE,RAM Upgrade 2,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),9/1/2025 21:04
